hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.319762382864722,21.0,3.0,4.0,4.0,2.0,2.0,53.0,Travel_Rarely,Research & Development,2.0,4.0,Technical Degree,1.0,2256.0,Male,2.0,Manager,Single,116910.0,4.0,Y,20.0,8.0,0.0,35.0,2.0,9.0,8.0,8.0
7.1089502454261115,10.0,3.0,3.0,3.0,4.0,2.0,52.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,1443.0,Female,4.0,Manager,Single,83460.0,7.0,Y,14.0,8.0,0.0,6.0,5.0,2.0,2.0,2.0
6.981729138777222,17.0,3.0,3.0,1.0,3.0,2.0,43.0,Travel_Rarely,Sales,5.0,3.0,Marketing,1.0,3532.0,Female,3.0,Research Scientist,Single,45220.0,8.0,Y,15.0,8.0,1.0,7.0,3.0,4.0,1.0,3.0
8.341576305220833,20.0,2.0,3.0,2.0,4.0,3.0,33.0,Travel_Rarely,Sales,3.0,4.0,Medical,1.0,4108.0,Male,3.0,Healthcare Representative,Married,16110.0,0.0,Y,14.0,8.0,0.0,10.0,2.0,9.0,8.0,1.0
6.263409192324723,5.0,3.0,3.0,2.0,3.0,2.0,35.0,Travel_Rarely,Sales,4.0,3.0,Medical,1.0,873.0,Female,2.0,Laboratory Technician,Married,74030.0,1.0,Y,12.0,8.0,1.0,10.0,4.0,10.0,6.0,8.0
6.9881414547075,19.0,4.0,3.0,3.0,3.0,3.0,34.0,Travel_Rarely,Sales,8.0,2.0,Life Sciences,1.0,3115.0,Male,1.0,Laboratory Technician,Divorced,24390.0,3.0,Y,11.0,8.0,2.0,14.0,2.0,7.0,5.0,7.0
6.8872902721997225,17.0,3.0,3.0,2.0,4.0,2.0,33.0,Travel_Frequently,Sales,4.0,2.0,Life Sciences,1.0,1541.0,Male,4.0,Research Scientist,Single,47880.0,3.0,Y,11.0,8.0,1.0,9.0,0.0,7.0,0.0,1.0
9.2750680499775,9.0,4.0,4.0,4.0,2.0,3.0,55.0,Non-Travel,Research & Development,27.0,3.0,Life Sciences,1.0,657.0,Female,2.0,Manager,Divorced,48590.0,1.0,Y,24.0,8.0,1.0,34.0,3.0,33.0,15.0,0.0
6.045324631860556,10.0,1.0,3.0,3.0,4.0,2.0,36.0,Travel_Rarely,Human Resources,1.0,4.0,Life Sciences,1.0,2433.0,Female,3.0,Research Scientist,Single,41070.0,3.0,Y,11.0,8.0,1.0,17.0,2.0,13.0,6.0,7.0
5.991240517625833,8.0,3.0,3.0,2.0,1.0,3.0,44.0,Travel_Rarely,Research & Development,18.0,4.0,Life Sciences,1.0,532.0,Female,2.0,Sales Executive,Married,21190.0,9.0,Y,15.0,8.0,0.0,24.0,3.0,20.0,3.0,6.0
7.048124721106389,18.0,2.0,3.0,2.0,4.0,3.0,34.0,Travel_Rarely,Research & Development,28.0,3.0,Technical Degree,1.0,4166.0,Male,1.0,Laboratory Technician,Divorced,107930.0,0.0,Y,11.0,8.0,3.0,3.0,1.0,2.0,1.0,2.0
7.064726684515834,21.0,3.0,4.0,3.0,2.0,3.0,36.0,Travel_Rarely,Sales,6.0,3.0,Medical,1.0,336.0,Female,2.0,Sales Executive,Married,42000.0,0.0,Y,22.0,8.0,0.0,10.0,3.0,9.0,0.0,5.0
7.670443998215,8.0,2.0,4.0,3.0,4.0,3.0,43.0,Travel_Rarely,Sales,25.0,2.0,Life Sciences,1.0,518.0,Male,3.0,Research Scientist,Divorced,50550.0,5.0,Y,22.0,8.0,0.0,18.0,2.0,1.0,0.0,0.0
7.830817715305556,6.0,2.0,3.0,4.0,2.0,3.0,33.0,Travel_Frequently,Sales,9.0,3.0,Medical,1.0,3485.0,Female,2.0,Research Scientist,Married,46490.0,0.0,Y,12.0,8.0,0.0,4.0,2.0,3.0,0.0,2.0
5.8089491298525,21.0,3.0,3.0,2.0,4.0,3.0,28.0,Travel_Rarely,Research & Development,21.0,4.0,Life Sciences,1.0,3312.0,Female,1.0,Healthcare Representative,Divorced,25000.0,1.0,Y,16.0,8.0,2.0,6.0,3.0,5.0,0.0,4.0
5.914865015617778,5.0,3.0,3.0,4.0,3.0,3.0,36.0,Travel_Rarely,Sales,15.0,2.0,Life Sciences,1.0,3060.0,Male,1.0,Sales Executive,Married,96790.0,4.0,Y,12.0,8.0,0.0,6.0,1.0,2.0,2.0,2.0
5.750619143239445,10.0,3.0,3.0,1.0,4.0,3.0,24.0,Travel_Frequently,Sales,3.0,4.0,Marketing,1.0,2458.0,Male,1.0,Sales Executive,Married,45080.0,0.0,Y,11.0,8.0,1.0,3.0,5.0,2.0,2.0,1.0
5.515640339134166,20.0,3.0,3.0,3.0,4.0,3.0,21.0,Travel_Rarely,Sales,2.0,3.0,Life Sciences,1.0,1236.0,Male,2.0,Manufacturing Director,Single,137570.0,1.0,Y,12.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0
6.705311244979722,22.0,2.0,3.0,3.0,4.0,2.0,35.0,Travel_Rarely,Sales,6.0,3.0,Marketing,1.0,2347.0,Female,3.0,Sales Representative,Married,135820.0,1.0,Y,17.0,8.0,1.0,1.0,3.0,1.0,0.0,1.0
5.985309013833056,16.0,3.0,3.0,3.0,2.0,3.0,41.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,2569.0,Female,1.0,Sales Executive,Married,66230.0,5.0,Y,18.0,8.0,0.0,14.0,3.0,5.0,1.0,4.0
10.280705042391666,15.0,3.0,3.0,3.0,3.0,3.0,36.0,Travel_Rarely,Research & Development,18.0,1.0,Medical,1.0,3828.0,Male,2.0,Manufacturing Director,Married,67250.0,9.0,Y,17.0,8.0,1.0,7.0,3.0,3.0,1.0,1.0
9.417527889335,7.0,2.0,3.0,2.0,4.0,2.0,24.0,Travel_Rarely,Human Resources,2.0,5.0,Human Resources,1.0,2717.0,Male,3.0,Sales Executive,Married,47680.0,2.0,Y,11.0,8.0,1.0,6.0,2.0,2.0,2.0,0.0
6.567639446675556,18.0,4.0,3.0,4.0,3.0,2.0,58.0,Travel_Rarely,Research & Development,8.0,4.0,Life Sciences,1.0,1311.0,Male,2.0,Sales Executive,Single,29720.0,0.0,Y,14.0,8.0,0.0,38.0,2.0,37.0,1.0,8.0
7.5109002677375,6.0,3.0,3.0,4.0,4.0,3.0,54.0,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,1.0,3577.0,Male,2.0,Sales Executive,Married,20930.0,3.0,Y,19.0,8.0,0.0,36.0,2.0,10.0,0.0,9.0
5.787740963855278,20.0,2.0,3.0,1.0,3.0,3.0,35.0,Travel_Rarely,Research & Development,16.0,4.0,Medical,1.0,3144.0,Male,2.0,Human Resources,Single,95260.0,1.0,Y,15.0,8.0,0.0,5.0,2.0,5.0,0.0,3.0
6.605956046407778,18.0,3.0,3.0,1.0,3.0,3.0,37.0,Travel_Frequently,Sales,2.0,3.0,Marketing,1.0,1463.0,Male,1.0,Laboratory Technician,Divorced,40010.0,6.0,Y,11.0,8.0,1.0,17.0,2.0,1.0,0.0,0.0
7.456358768406944,17.0,3.0,3.0,3.0,1.0,3.0,30.0,Travel_Rarely,Sales,7.0,3.0,Life Sciences,1.0,3934.0,Male,3.0,Sales Executive,Divorced,23130.0,2.0,Y,11.0,8.0,0.0,12.0,5.0,7.0,1.0,7.0
7.164177822400555,17.0,3.0,3.0,2.0,2.0,3.0,34.0,Travel_Rarely,Research & Development,12.0,2.0,Technical Degree,1.0,1884.0,Male,2.0,Human Resources,Divorced,88650.0,1.0,Y,11.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0
10.057164212405,4.0,3.0,3.0,4.0,4.0,2.0,27.0,Travel_Frequently,Sales,8.0,4.0,Life Sciences,1.0,2530.0,Male,5.0,Research Scientist,Single,21070.0,0.0,Y,13.0,8.0,0.0,6.0,2.0,5.0,0.0,2.0
6.868895582329166,18.0,2.0,3.0,2.0,3.0,3.0,25.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,3161.0,Male,1.0,Research Scientist,Married,190940.0,1.0,Y,16.0,8.0,0.0,7.0,3.0,7.0,0.0,6.0
6.545786479250277,8.0,3.0,3.0,4.0,2.0,3.0,33.0,Travel_Frequently,Research & Development,9.0,3.0,Life Sciences,1.0,2996.0,Male,4.0,Research Director,Married,193920.0,6.0,Y,12.0,8.0,1.0,12.0,3.0,10.0,8.0,8.0
5.809675368139167,16.0,4.0,3.0,3.0,2.0,3.0,50.0,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,1378.0,Female,2.0,Manufacturing Director,Single,43740.0,3.0,Y,15.0,8.0,1.0,21.0,5.0,5.0,4.0,4.0
6.242110664881666,13.0,2.0,3.0,2.0,1.0,3.0,38.0,Travel_Rarely,Sales,2.0,4.0,Life Sciences,1.0,2176.0,Female,1.0,Research Scientist,Divorced,107250.0,3.0,Y,18.0,8.0,0.0,11.0,5.0,7.0,1.0,7.0
6.266600847835556,8.0,3.0,3.0,4.0,2.0,3.0,30.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,180.0,Male,1.0,Sales Executive,Single,48500.0,0.0,Y,12.0,8.0,1.0,4.0,4.0,3.0,1.0,2.0
9.19811802766611,6.0,2.0,4.0,2.0,3.0,3.0,50.0,Travel_Frequently,Research & Development,3.0,3.0,Other,1.0,881.0,Male,2.0,Research Scientist,Married,42940.0,2.0,Y,20.0,8.0,0.0,32.0,2.0,30.0,12.0,13.0
6.035341365461667,23.0,3.0,3.0,4.0,2.0,3.0,31.0,Travel_Rarely,Research & Development,16.0,4.0,Life Sciences,1.0,778.0,Male,3.0,Human Resources,Single,42440.0,9.0,Y,13.0,8.0,0.0,8.0,3.0,3.0,0.0,2.0
7.0514926372152775,11.0,3.0,3.0,1.0,3.0,3.0,33.0,Travel_Rarely,Research & Development,16.0,3.0,Medical,1.0,1668.0,Female,1.0,Laboratory Technician,Divorced,20900.0,4.0,Y,16.0,8.0,0.0,10.0,2.0,6.0,0.0,5.0
7.7671519410975,3.0,3.0,3.0,1.0,4.0,3.0,35.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,1696.0,Female,5.0,Sales Executive,Single,24960.0,4.0,Y,17.0,8.0,3.0,9.0,3.0,3.0,0.0,2.0
6.6312561356536115,20.0,3.0,3.0,1.0,4.0,3.0,39.0,Travel_Frequently,Sales,1.0,3.0,Marketing,1.0,2026.0,Male,2.0,Healthcare Representative,Divorced,67550.0,7.0,Y,14.0,8.0,1.0,21.0,2.0,18.0,11.0,5.0
8.133493975903612,8.0,2.0,3.0,3.0,4.0,3.0,45.0,Travel_Rarely,Research & Development,17.0,2.0,Medical,1.0,11.0,Male,2.0,Laboratory Technician,Married,79910.0,0.0,Y,13.0,8.0,2.0,21.0,2.0,20.0,4.0,10.0
7.0409281570725,16.0,4.0,3.0,2.0,2.0,3.0,21.0,Travel_Rarely,Sales,1.0,2.0,Marketing,1.0,2484.0,Male,5.0,Healthcare Representative,Single,27910.0,1.0,Y,14.0,8.0,0.0,1.0,3.0,1.0,1.0,0.0
5.891552878179167,9.0,3.0,3.0,3.0,1.0,3.0,24.0,Travel_Rarely,Sales,10.0,2.0,Marketing,1.0,2310.0,Male,1.0,Manufacturing Director,Divorced,23560.0,0.0,Y,13.0,8.0,0.0,2.0,5.0,1.0,0.0,0.0
6.526227130745,6.0,3.0,3.0,4.0,3.0,3.0,23.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,1.0,3810.0,Female,3.0,Manager,Married,105520.0,2.0,Y,11.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0
7.739934181168889,5.0,3.0,4.0,1.0,2.0,3.0,33.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,1.0,809.0,Male,2.0,Research Scientist,Married,37370.0,8.0,Y,22.0,8.0,2.0,8.0,2.0,5.0,0.0,2.0
9.534225792056944,11.0,4.0,3.0,4.0,2.0,3.0,35.0,Travel_Frequently,Sales,8.0,2.0,Marketing,1.0,1849.0,Female,1.0,Laboratory Technician,Divorced,36900.0,1.0,Y,13.0,8.0,1.0,10.0,2.0,10.0,7.0,8.0
7.002454261490278,16.0,3.0,3.0,2.0,4.0,4.0,55.0,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,1.0,753.0,Female,3.0,Research Scientist,Divorced,50930.0,2.0,Y,16.0,8.0,1.0,31.0,3.0,7.0,0.0,0.0
5.758879964301389,14.0,2.0,3.0,3.0,1.0,4.0,55.0,Non-Travel,Research & Development,2.0,3.0,Medical,1.0,3457.0,Female,2.0,Manager,Single,75470.0,7.0,Y,16.0,8.0,0.0,31.0,2.0,9.0,6.0,2.0
6.408486166889722,10.0,3.0,4.0,3.0,2.0,4.0,33.0,Non-Travel,Sales,7.0,3.0,Life Sciences,1.0,4274.0,Male,2.0,Sales Executive,Married,112450.0,0.0,Y,21.0,8.0,0.0,8.0,3.0,7.0,0.0,7.0
9.106919901829444,15.0,3.0,3.0,2.0,4.0,2.0,36.0,Travel_Rarely,Sales,10.0,4.0,Marketing,1.0,3304.0,Male,3.0,Manager,Married,86860.0,1.0,Y,13.0,8.0,0.0,18.0,2.0,18.0,4.0,11.0
5.507896028558611,23.0,3.0,3.0,3.0,2.0,2.0,37.0,Travel_Rarely,Research & Development,19.0,2.0,Technical Degree,1.0,3963.0,Male,2.0,Sales Executive,Divorced,27030.0,2.0,Y,14.0,8.0,0.0,19.0,2.0,10.0,4.0,7.0
5.542759928603056,22.0,3.0,3.0,4.0,4.0,2.0,31.0,Travel_Rarely,Sales,10.0,2.0,Life Sciences,1.0,2741.0,Female,2.0,Research Scientist,Divorced,112440.0,3.0,Y,12.0,8.0,1.0,10.0,3.0,7.0,1.0,7.0
5.947781124497777,11.0,3.0,3.0,2.0,4.0,3.0,34.0,Travel_Rarely,Research & Development,14.0,4.0,Technical Degree,1.0,3257.0,Male,2.0,Manufacturing Director,Single,61460.0,2.0,Y,12.0,8.0,0.0,10.0,3.0,4.0,1.0,3.0
6.948871039714167,8.0,3.0,4.0,4.0,4.0,3.0,26.0,Non-Travel,Research & Development,18.0,2.0,Medical,1.0,3889.0,Male,1.0,Human Resources,Single,108800.0,1.0,Y,23.0,8.0,1.0,7.0,5.0,7.0,5.0,7.0
7.380757474341666,16.0,2.0,4.0,2.0,1.0,3.0,36.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,1.0,3856.0,Female,3.0,Sales Executive,Married,21320.0,4.0,Y,20.0,8.0,0.0,9.0,1.0,3.0,0.0,2.0
8.9682463186075,16.0,4.0,4.0,4.0,2.0,3.0,55.0,Non-Travel,Research & Development,27.0,3.0,Life Sciences,1.0,2127.0,Female,2.0,Manager,Divorced,48590.0,1.0,Y,24.0,8.0,1.0,34.0,3.0,33.0,15.0,0.0
7.788277554663056,6.0,3.0,3.0,1.0,3.0,3.0,48.0,Travel_Rarely,Human Resources,2.0,4.0,Medical,1.0,478.0,Male,2.0,Sales Executive,Single,45540.0,2.0,Y,11.0,8.0,2.0,19.0,3.0,2.0,2.0,2.0
7.022888219544722,19.0,3.0,3.0,1.0,1.0,3.0,45.0,Travel_Frequently,Research & Development,19.0,4.0,Life Sciences,1.0,3187.0,Male,3.0,Research Director,Married,34410.0,2.0,Y,13.0,8.0,1.0,5.0,5.0,1.0,0.0,0.0
7.455109326193611,11.0,1.0,3.0,2.0,1.0,3.0,34.0,Travel_Rarely,Sales,15.0,2.0,Marketing,1.0,4177.0,Female,2.0,Research Scientist,Single,84630.0,2.0,Y,13.0,8.0,0.0,8.0,2.0,4.0,1.0,3.0
5.6448270861222225,21.0,2.0,3.0,1.0,4.0,2.0,40.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,1170.0,Male,2.0,Research Director,Married,50710.0,8.0,Y,17.0,8.0,1.0,8.0,3.0,1.0,0.0,0.0
5.854021642123889,6.0,3.0,3.0,4.0,3.0,2.0,34.0,Travel_Frequently,Research & Development,25.0,1.0,Life Sciences,1.0,3814.0,Female,1.0,Manager,Married,22590.0,1.0,Y,14.0,8.0,0.0,8.0,2.0,8.0,7.0,7.0
9.640771976795833,9.0,1.0,3.0,2.0,2.0,2.0,58.0,Travel_Rarely,Sales,3.0,3.0,Marketing,1.0,4310.0,Female,1.0,Research Scientist,Married,52060.0,4.0,Y,11.0,8.0,3.0,9.0,4.0,1.0,0.0,0.0
8.1786099955375,17.0,2.0,3.0,4.0,3.0,3.0,35.0,Travel_Rarely,Research & Development,9.0,2.0,Life Sciences,1.0,1848.0,Female,1.0,Healthcare Representative,Married,31400.0,1.0,Y,13.0,8.0,1.0,17.0,2.0,17.0,5.0,15.0
10.771651048638889,3.0,3.0,3.0,4.0,4.0,3.0,44.0,Travel_Rarely,Research & Development,16.0,3.0,Life Sciences,1.0,3433.0,Female,1.0,Healthcare Representative,Married,80200.0,3.0,Y,11.0,8.0,1.0,23.0,2.0,12.0,11.0,11.0
5.900896921017222,16.0,2.0,4.0,4.0,3.0,2.0,29.0,Non-Travel,Sales,22.0,4.0,Marketing,1.0,92.0,Male,2.0,Human Resources,Married,57360.0,1.0,Y,22.0,8.0,0.0,4.0,1.0,4.0,0.0,2.0
6.005153949129722,19.0,3.0,3.0,3.0,3.0,3.0,48.0,Travel_Rarely,Sales,3.0,3.0,Medical,1.0,1949.0,Male,1.0,Research Director,Single,54150.0,7.0,Y,11.0,8.0,1.0,27.0,1.0,15.0,4.0,8.0
6.2267927264613885,10.0,3.0,3.0,4.0,3.0,3.0,35.0,Travel_Rarely,Research & Development,15.0,2.0,Medical,1.0,3113.0,Female,2.0,Laboratory Technician,Single,54060.0,0.0,Y,12.0,8.0,1.0,6.0,2.0,5.0,4.0,3.0
5.937602632753055,18.0,4.0,3.0,4.0,4.0,4.0,43.0,Travel_Rarely,Research & Development,7.0,2.0,Medical,1.0,3609.0,Female,1.0,Laboratory Technician,Single,195020.0,3.0,Y,18.0,8.0,2.0,23.0,3.0,21.0,15.0,17.0
6.280741856313889,15.0,3.0,3.0,4.0,2.0,3.0,31.0,Travel_Rarely,Research & Development,16.0,4.0,Life Sciences,1.0,3718.0,Male,3.0,Human Resources,Single,42440.0,9.0,Y,13.0,8.0,0.0,8.0,3.0,3.0,0.0,2.0
9.702093931280556,7.0,3.0,3.0,2.0,4.0,2.0,37.0,Travel_Frequently,Sales,9.0,1.0,Marketing,1.0,37.0,Male,1.0,Laboratory Technician,Married,15140.0,1.0,Y,14.0,8.0,0.0,4.0,3.0,4.0,1.0,2.0
7.044742302543333,18.0,2.0,4.0,1.0,3.0,2.0,27.0,Travel_Rarely,Research & Development,4.0,3.0,Technical Degree,1.0,2563.0,Male,2.0,Manufacturing Director,Single,51710.0,0.0,Y,20.0,8.0,1.0,9.0,1.0,8.0,0.0,7.0
7.839794734493333,4.0,3.0,3.0,4.0,2.0,4.0,46.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,1.0,1041.0,Male,1.0,Sales Executive,Married,44220.0,4.0,Y,11.0,8.0,1.0,13.0,2.0,9.0,3.0,7.0
8.810211958946667,18.0,3.0,3.0,2.0,2.0,2.0,40.0,Non-Travel,Research & Development,2.0,4.0,Life Sciences,1.0,1919.0,Male,1.0,Human Resources,Single,65450.0,4.0,Y,15.0,8.0,0.0,22.0,2.0,1.0,0.0,0.0
6.619694332886945,11.0,3.0,3.0,4.0,2.0,3.0,41.0,Travel_Rarely,Research & Development,29.0,1.0,Life Sciences,1.0,2983.0,Male,1.0,Laboratory Technician,Single,23790.0,1.0,Y,12.0,8.0,0.0,22.0,6.0,22.0,0.0,4.0
5.537753235162778,19.0,3.0,3.0,3.0,2.0,3.0,21.0,Travel_Rarely,Human Resources,10.0,2.0,Human Resources,1.0,113.0,Male,1.0,Laboratory Technician,Single,53730.0,1.0,Y,12.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
6.338490629183333,16.0,3.0,3.0,4.0,2.0,3.0,39.0,Travel_Rarely,Sales,10.0,3.0,Marketing,1.0,918.0,Female,2.0,Research Director,Married,26840.0,4.0,Y,12.0,8.0,0.0,7.0,2.0,5.0,1.0,0.0
7.530053547523333,12.0,3.0,4.0,1.0,3.0,2.0,30.0,Travel_Frequently,Research & Development,10.0,3.0,Life Sciences,1.0,2803.0,Female,3.0,Healthcare Representative,Divorced,28140.0,1.0,Y,24.0,8.0,0.0,10.0,2.0,10.0,0.0,9.0
5.526487059348334,21.0,1.0,3.0,1.0,3.0,3.0,58.0,Travel_Rarely,Research & Development,27.0,3.0,Other,1.0,681.0,Male,2.0,Laboratory Technician,Divorced,21870.0,1.0,Y,18.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0
6.685585676037222,16.0,3.0,4.0,4.0,1.0,3.0,31.0,Travel_Frequently,Research & Development,7.0,3.0,Medical,1.0,887.0,Male,2.0,Research Scientist,Single,36170.0,7.0,Y,21.0,8.0,1.0,10.0,5.0,5.0,0.0,3.0
7.458285363676667,10.0,4.0,3.0,2.0,3.0,3.0,47.0,Travel_Frequently,Sales,1.0,3.0,Medical,1.0,90.0,Female,2.0,Laboratory Technician,Single,68340.0,3.0,Y,16.0,8.0,1.0,5.0,2.0,0.0,0.0,0.0
9.65307340473,20.0,3.0,3.0,3.0,3.0,3.0,28.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,4167.0,Male,5.0,Research Director,Single,100960.0,5.0,Y,13.0,8.0,0.0,6.0,2.0,4.0,0.0,3.0
9.626575189647221,16.0,3.0,3.0,1.0,4.0,4.0,39.0,Travel_Rarely,Research & Development,17.0,4.0,Technical Degree,1.0,3669.0,Female,2.0,Healthcare Representative,Married,104750.0,3.0,Y,11.0,8.0,1.0,8.0,3.0,5.0,1.0,4.0
7.2349910754125,15.0,1.0,3.0,4.0,4.0,3.0,41.0,Travel_Rarely,Sales,2.0,2.0,Medical,1.0,1163.0,Male,1.0,Healthcare Representative,Married,23870.0,3.0,Y,17.0,8.0,1.0,12.0,1.0,5.0,1.0,0.0
7.386207050423889,4.0,2.0,3.0,4.0,1.0,4.0,42.0,Non-Travel,Research & Development,5.0,4.0,Medical,1.0,2091.0,Male,5.0,Sales Executive,Married,170460.0,7.0,Y,11.0,8.0,0.0,10.0,3.0,4.0,0.0,3.0
5.838710397143889,21.0,4.0,3.0,3.0,4.0,2.0,55.0,Travel_Rarely,Human Resources,16.0,3.0,Technical Degree,1.0,351.0,Male,4.0,Manufacturing Director,Single,43190.0,4.0,Y,11.0,8.0,0.0,12.0,3.0,9.0,7.0,3.0
6.48505577867,17.0,2.0,3.0,2.0,2.0,2.0,35.0,Travel_Rarely,Sales,7.0,4.0,Life Sciences,1.0,19.0,Male,1.0,Sales Representative,Divorced,24380.0,7.0,Y,16.0,8.0,0.0,10.0,5.0,7.0,6.0,2.0
5.912626059794722,7.0,3.0,3.0,1.0,1.0,3.0,20.0,Travel_Rarely,Research & Development,29.0,3.0,Life Sciences,1.0,432.0,Female,3.0,Laboratory Technician,Single,27070.0,1.0,Y,11.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0
7.1828547523425,7.0,2.0,3.0,1.0,4.0,3.0,31.0,Travel_Rarely,Research & Development,28.0,4.0,Technical Degree,1.0,934.0,Female,2.0,Sales Executive,Married,127420.0,1.0,Y,11.0,8.0,0.0,10.0,4.0,10.0,0.0,2.0
9.596241633199444,15.0,3.0,3.0,1.0,2.0,3.0,33.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,1.0,541.0,Male,4.0,Manufacturing Director,Single,29040.0,4.0,Y,13.0,8.0,0.0,5.0,2.0,2.0,2.0,2.0
10.389475680499721,7.0,2.0,3.0,3.0,3.0,3.0,38.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,1.0,3490.0,Male,1.0,Research Scientist,Divorced,47360.0,0.0,Y,11.0,8.0,1.0,9.0,3.0,8.0,2.0,7.0
6.354145470771944,12.0,2.0,3.0,4.0,2.0,3.0,40.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,1.0,1600.0,Male,3.0,Research Scientist,Divorced,43320.0,7.0,Y,14.0,8.0,2.0,8.0,3.0,5.0,1.0,3.0
6.524197902721944,21.0,4.0,3.0,2.0,2.0,3.0,39.0,Travel_Rarely,Sales,6.0,1.0,Technical Degree,1.0,822.0,Female,2.0,Laboratory Technician,Single,51750.0,4.0,Y,17.0,8.0,1.0,9.0,2.0,2.0,2.0,2.0
6.188954707719722,5.0,2.0,3.0,3.0,4.0,3.0,20.0,Travel_Rarely,Research & Development,18.0,4.0,Medical,1.0,2089.0,Male,1.0,Human Resources,Single,84120.0,1.0,Y,13.0,8.0,0.0,2.0,2.0,2.0,2.0,2.0
6.466500446229166,23.0,4.0,3.0,2.0,3.0,3.0,27.0,Travel_Rarely,Sales,2.0,3.0,Life Sciences,1.0,2541.0,Female,5.0,Research Scientist,Married,45410.0,1.0,Y,14.0,8.0,2.0,9.0,4.0,9.0,5.0,8.0
7.193019857206389,6.0,1.0,3.0,3.0,4.0,3.0,37.0,Travel_Frequently,Research & Development,13.0,4.0,Life Sciences,1.0,3331.0,Female,3.0,Human Resources,Married,35640.0,5.0,Y,11.0,8.0,0.0,10.0,1.0,5.0,0.0,0.0
10.45810910307889,5.0,3.0,4.0,3.0,2.0,2.0,27.0,Travel_Rarely,Research & Development,15.0,4.0,Medical,1.0,61.0,Male,3.0,Research Scientist,Single,39020.0,1.0,Y,22.0,8.0,0.0,4.0,2.0,4.0,1.0,2.0
7.589734493529445,4.0,3.0,3.0,3.0,2.0,3.0,35.0,Travel_Rarely,Research & Development,29.0,3.0,Life Sciences,1.0,3055.0,Female,3.0,Sales Executive,Single,50030.0,9.0,Y,15.0,8.0,0.0,10.0,2.0,1.0,0.0,0.0
7.473160419455556,11.0,1.0,3.0,2.0,2.0,1.0,41.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,3977.0,Male,3.0,Research Scientist,Single,35970.0,3.0,Y,13.0,8.0,1.0,11.0,2.0,3.0,1.0,2.0
6.074939759036111,12.0,2.0,3.0,4.0,3.0,3.0,24.0,Travel_Rarely,Sales,6.0,2.0,Medical,1.0,965.0,Female,2.0,Manager,Married,20070.0,1.0,Y,12.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0
7.327186523873055,19.0,3.0,3.0,3.0,4.0,3.0,32.0,Travel_Rarely,Sales,1.0,3.0,Medical,1.0,274.0,Male,2.0,Sales Executive,Single,136640.0,3.0,Y,14.0,8.0,0.0,10.0,6.0,7.0,7.0,7.0
6.636084337349167,10.0,3.0,3.0,3.0,4.0,1.0,34.0,Travel_Rarely,Sales,2.0,5.0,Life Sciences,1.0,1826.0,Male,4.0,Research Scientist,Married,23230.0,0.0,Y,17.0,8.0,0.0,4.0,2.0,3.0,0.0,2.0
8.603617804551389,19.0,4.0,3.0,1.0,3.0,3.0,35.0,Travel_Rarely,Sales,12.0,2.0,Life Sciences,1.0,3806.0,Female,2.0,Sales Executive,Single,23180.0,3.0,Y,19.0,8.0,0.0,10.0,4.0,5.0,0.0,4.0
8.247884872824445,11.0,2.0,3.0,4.0,3.0,3.0,20.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,256.0,Male,5.0,Sales Representative,Single,61620.0,1.0,Y,12.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0
